2,1,18,153,71,187,1.0,1,1
2,2,124,156,79,173,1.0,1,1
3,1,20,148,73,192,1.0,1,1
3,2,122,152,81,179,1.0,1,1
4,1,25,149,73,193,1.0,1,1
4,2,125,150,81,184,1.0,1,1
5,1,31,151,74,195,1.0,1,1
5,2,131,157,79,180,1.0,1,1
6,1,34,149,76,199,1.0,1,1
6,2,143,155,82,184,1.0,1,1
7,1,36,146,78,202,1.0,1,1
7,2,147,152,83,188,1.0,1,1
7,3,274,207,22,54,1.0,1,1
8,1,39,145,79,206,1.0,1,1
8,2,150,152,83,191,1.0,1,1
8,3,281,206,22,56,1.0,1,1
8,4,234,203,22,60,1.0,1,1
9,1,43,142,80,211,1.0,1,1
9,2,158,150,84,194,1.0,1,1
9,3,285,205,22,57,1.0,1,1
9,4,239,203,24,62,1.0,1,1
10,1,48,144,81,211,1.0,1,1
10,2,167,147,86,199,1.0,1,1
10,3,288,205,23,58,1.0,1,1
10,4,247,205,23,60,1.0,1,1
11,1,53,143,82,214,1.0,1,1
11,2,173,146,87,202,1.0,1,1
11,3,292,205,22,58,1.0,1,1
11,4,253,204,23,60,1.0,1,1
12,1,60,141,85,221,1.0,1,1
12,2,183,146,89,208,1.0,1,1
12,3,295,204,23,59,1.0,1,1
12,4,264,206,23,61,1.0,1,1
13,1,66,146,84,218,1.0,1,1
13,2,191,145,90,210,1.0,1,1
13,3,320,211,21,53,1.0,1,1
13,4,272,208,22,60,1.0,1,1
13,9,160,196,28,71,1.0,1,1
14,1,74,141,86,226,1.0,1,1
14,2,199,144,90,213,1.0,1,1
14,3,327,212,20,53,1.0,1,1
14,4,283,209,22,59,1.0,1,1
14,9,169,196,28,71,1.0,1,1
15,1,81,137,88,234,1.0,1,1
15,2,205,143,91,218,1.0,1,1
15,3,341,208,25,63,1.0,1,1
15,4,294,206,23,62,1.0,1,1
15,9,181,196,28,71,1.0,1,1
16,1,84,132,90,238,1.0,1,1
16,2,209,142,90,221,1.0,1,1
16,3,349,210,23,58,1.0,1,1
16,4,301,203,24,63,1.0,1,1
16,9,188,196,28,71,1.0,1,1
17,1,86,130,92,242,1.0,1,1
17,2,219,138,92,225,1.0,1,1
17,3,355,208,22,57,1.0,1,1
17,4,305,202,24,64,1.0,1,1
17,9,195,196,28,71,1.0,1,1
18,1,86,128,93,248,1.0,1,1
18,2,224,137,94,230,1.0,1,1
18,3,362,208,22,57,1.0,1,1
18,4,312,202,24,64,1.0,1,1
18,9,202,197,28,70,1.0,1,1
19,1,83,122,97,256,1.0,1,1
19,2,221,136,96,232,1.0,1,1
19,3,370,208,22,58,1.0,1,1
