3,3,538,553,31,85,1.00,1,1
3,5,179,578,42,156,1.00,1,1
3,6,266,590,38,146,1.00,1,1
3,7,1452,497,27,81,1.00,1,1
3,8,499,548,37,92,1.00,1,1
3,9,1532,555,51,116,1.00,1,1
3,10,1623,548,53,120,0.72,1,1
3,11,1372,508,38,105,1.00,1,1
3,12,103,718,52,99,1.00,1,1
3,13,-10,662,55,238,1.00,1,1
3,14,955,541,83,67,1.00,1,1
3,15,1079,537,116,112,1.00,1,1
4,3,538,550,33,90,1.00,1,1
4,5,170,580,43,156,1.00,1,1
4,6,260,592,38,147,1.00,1,1
4,7,1456,491,28,85,1.00,1,1
4,8,498,547,37,93,1.00,1,1
4,9,1541,554,52,119,1.00,1,1
4,10,1630,548,54,124,1.00,1,1
4,11,1376,505,38,106,1.00,1,1
4,12,91,722,52,99,1.00,1,1
4,13,-10,681,46,204,1.00,1,1
4,14,958,541,83,67,1.00,1,1
4,15,1081,536,117,113,1.00,1,1
4,19,1496,512,24,68,1.00,1,1
5,3,537,549,32,88,1.00,1,1
5,5,159,576,43,156,1.00,1,1
5,6,251,588,38,148,1.00,1,1
5,7,1459,494,29,87,1.00,1,1
5,8,495,543,38,95,1.00,1,1
5,9,1546,562,52,120,1.00,1,1
5,10,1637,559,54,123,1.00,1,1
5,11,1380,510,38,107,1.00,1,1
5,12,76,719,52,101,1.00,1,1
5,14,958,540,87,70,0.83,1,1
5,15,1080,537,120,116,1.00,1,1
5,19,1500,519,23,65,1.00,1,1
6,3,537,557,32,87,1.00,1,1
6,5,146,583,44,159,1.00,1,1
6,6,245,599,38,145,1.00,1,1
6,7,1462,502,29,87,1.00,1,1
6,8,494,550,38,96,1.00,1,1
6,9,1556,573,51,117,1.00,1,1
6,10,1647,570,55,125,1.00,1,1
6,11,1385,521,37,104,1.00,1,1
6,12,60,727,56,109,1.00,1,1
6,14,958,546,90,73,1.00,1,1
6,15,1084,547,118,115,1.00,1,1
6,19,1507,531,23,64,1.00,1,1
7,3,535,554,33,91,1.00,1,1
7,5,137,583,46,163,1.00,1,1
7,6,240,610,36,137,1.00,1,1
7,7,1465,501,29,88,1.00,1,1
7,8,492,546,40,100,1.00,1,1
7,9,1563,572,53,121,1.00,1,1
7,10,1654,571,57,128,1.00,1,1
7,11,1388,520,37,106,1.00,1,1
7,12,45,734,56,111,1.00,1,1
7,14,958,546,89,73,1.00,1,1
7,15,1086,549,117,114,1.00,1,1
7,19,1510,527,25,69,1.00,1,1
8,3,533,557,33,92,1.00,1,1
8,5,125,587,47,164,1.00,1,1
8,6,232,620,35,133,1.00,1,1
8,7,1468,506,29,87,1.00,1,1
8,8,490,551,39,98,1.00,1,1
8,9,1570,580,53,120,1.00,1,1
8,10,1661,579,57,126,1.00,1,1
8,11,1392,526,37,107,1.00,1,1
8,12,30,740,55,109,1.00,1,1
8,14,959,552,88,72,1.00,1,1
8,15,1087,552,119,117,1.00,1,1
8,19,1512,533,26,73,1.00,1,1
9,3,532,553,35,96,1.00,1,1
9,5,115,590,47,161,1.00,1,1
9,6,222,615,37,139,1.00,1,1
9,7,1471,510,29,88,1.00,1,1
9,8,489,550,38,98,1.00,1,1
9,9,1577,586,53,122,1.00,1,1
9,10,1668,586,58,127,1.00,1,1
9,11,1395,529,36,106,1.00,1,1
9,12,14,742,55,111,1.00,1,1
9,14,961,556,87,71,1.00,1,1
9,15,1087,554,121,119,1.00,1,1
9,19,1515,536,27,74,1.00,1,1
9,27,676,531,25,72,1.00,1,1
9,28,702,459,19,29,1.00,1,1
10,3,530,551,34,94,1.00,1,1
10,5,101,581,48,161,1.00,1,1
10,6,208,598,40,151,1.00,1,1
10,7,1474,520,29,87,1.00,1,1
10,8,487,546,39,99,1.00,1,1
10,9,1583,596,54,125,1.00,1,1
10,10,1673,595,60,130,1.00,1,1
10,11,1398,538,35,103,1.00,1,1
10,12,-2,735,55,113,1.00,1,1
10,14,961,561,86,70,1.00,1,1
10,15,1088,558,122,120,1.00,1,1
10,19,1517,551,25,69,1.00,1,1
10,27,675,527,25,72,1.00,1,1
10,28,700,457,23,36,1.00,1,1
10,30,1239,459,23,44,1.00,1,1
11,3,528,553,35,95,1.00,1,1
11,5,89,587,50,167,1.00,1,1
11,6,199,594,44,165,1.00,1,1
11,7,1476,516,29,85,1.00,1,1
11,8,485,551,38,97,1.00,1,1
11,9,1591,592,54,126,1.00,1,1
11,10,1679,590,60,131,1.00,1,1
11,11,1399,532,36,104,1.00,1,1
11,12,-12,745,57,120,1.00,1,1
11,13,-3,587,38,170,1.00,1,1
11,14,962,560,87,70,1.00,1,1
11,15,1090,555,124,122,1.00,1,1
11,19,1519,542,26,72,1.00,1,1
11,27,675,527,26,74,1.00,1,1
11,28,695,457,26,41,1.00,1,1
11,30,1240,454,24,47,1.00,1,1
12,3,526,558,35,93,1.00,1,1
12,5,78,593,51,166,1.00,1,1
12,6,190,597,44,165,1.00,1,1
12,7,1478,517,29,85,1.00,1,1
12,8,483,554,37,96,1.00,1,1
12,9,1595,593,55,129,1.00,1,1
12,10,1687,590,61,132,1.00,1,1
12,11,1403,532,36,105,1.00,1,1
12,14,960,560,89,72,0.82,1,1
12,15,1091,556,125,123,1.00,1,1
12,27,675,529,26,75,1.00,1,1
12,28,694,460,27,43,1.00,1,1
12,30,1242,456,23,44,1.00,1,1
13,3,525,549,35,93,1.00,1,1
13,5,70,582,51,167,1.00,1,1
13,6,179,586,45,167,1.00,1,1
13,7,1480,516,29,86,1.00,1,1
13,8,481,546,37,96,1.00,1,1
13,9,1603,593,56,131,1.00,1,1
13,10,1694,591,62,134,1.00,1,1
13,11,1406,532,35,103,1.00,1,1
13,14,960,554,89,72,1.00,1,1
13,15,1093,552,126,124,1.00,1,1
13,27,675,521,26,75,1.00,1,1
13,30,1244,451,24,46,1.00,1,1
14,3,520,545,37,99,1.00,1,1
14,5,56,586,53,172,1.00,1,1
14,6,170,595,45,166,1.00,1,1
14,8,479,548,37,96,1.00,1,1
14,9,1610,590,56,130,1.00,1,1
14,10,1702,584,62,135,1.00,1,1
14,11,1408,530,35,102,1.00,1,1
14,14,959,551,92,74,1.00,1,1
14,15,1095,552,125,123,0.86,1,1
14,27,673,523,25,74,1.00,1,1
14,30,1244,449,24,48,1.00,1,1
14,38,1174,452,17,38,0.41,1,1
14,39,1017,524,83,48,1.00,1,1
15,3,519,543,37,99,1.00,1,1
15,5,44,581,55,177,1.00,1,1
15,6,160,596,45,166,1.00,1,1
15,8,477,544,38,99,1.00,1,1
15,9,1618,591,56,131,1.00,1,1
15,10,1710,585,63,138,1.00,1,1
15,11,1411,530,34,102,1.00,1,1
15,14,960,553,90,73,1.00,1,1
15,15,1096,551,127,125,1.00,1,1
15,27,673,523,25,74,1.00,1,1
15,30,1246,447,25,50,0.61,1,1
15,38,1175,452,16,36,1.00,1,1
15,39,997,522,85,49,1.00,1,1
15,41,1278,555,79,66,1.00,1,1
16,3,517,544,36,97,1.00,1,1
16,5,28,583,56,179,1.00,1,1
16,6,148,596,46,168,1.00,1,1
16,7,1492,519,27,79,1.00,1,1
16,8,475,542,38,101,1.00,1,1
16,9,1626,593,56,132,1.00,1,1
16,10,1717,588,63,140,1.00,1,1
16,11,1414,533,35,101,1.00,1,1
16,14,962,554,90,72,1.00,1,1
16,15,1097,552,127,126,1.00,1,1
16,27,673,523,25,73,1.00,1,1
16,30,1248,447,25,48,1.00,1,1
16,38,1175,451,17,38,1.00,1,1
16,39,976,520,90,52,1.00,1,1
16,41,1282,559,76,63,1.00,1,1
16,44,639,530,28,67,0.33,1,1
16,45,694,448,21,47,0.51,1,1
17,3,514,548,36,96,1.00,1,1
17,5,15,585,56,182,1.00,1,1
17,6,134,600,46,169,1.00,1,1
17,8,473,545,37,100,1.00,1,1
17,9,1633,593,56,134,1.00,1,1
17,10,1723,589,64,141,1.00,1,1
17,11,1418,533,35,101,0.71,1,1
17,14,961,554,91,73,0.83,1,1
17,15,1098,552,129,128,1.00,1,1
17,27,671,524,26,74,1.00,1,1
17,30,1249,447,25,49,1.00,1,1
17,38,1175,451,17,38,1.00,1,1
17,39,938,518,99,55,1.00,1,1
17,41,1286,562,73,61,1.00,1,1
17,45,692,450,21,48,1.00,1,1
18,3,513,549,36,97,1.00,1,1
18,5,2,591,57,181,1.00,1,1
18,6,124,601,47,173,1.00,1,1
18,8,471,544,37,101,1.00,1,1
18,9,1641,592,57,137,1.00,1,1
18,10,1731,590,64,143,1.00,1,1
18,11,1420,532,36,104,0.70,1,1
18,14,963,555,90,72,1.00,1,1
18,15,1098,551,131,130,1.00,1,1
18,27,671,524,26,74,1.00,1,1
18,30,1251,446,25,49,1.00,1,1
18,38,1177,451,16,38,1.00,1,1
18,39,910,526,89,48,1.00,1,1
18,41,1290,563,70,58,1.00,1,1
18,45,691,450,22,48,1.00,1,1
19,3,511,549,36,96,1.00,1,1
19,5,-5,592,56,181,1.00,1,1
19,6,105,602,49,178,1.00,1,1
19,7,1504,524,25,72,1.00,1,1
19,8,470,543,38,104,1.00,1,1
19,9,1650,592,57,136,1.00,1,1
19,10,1740,592,63,142,1.00,1,1
19,11,1423,531,36,106,1.00,1,1
19,14,964,556,91,72,1.00,1,1
19,15,1099,550,132,131,1.00,1,1
19,27,670,522,26,77,1.00,1,1
19,30,1253,446,25,48,1.00,1,1
19,38,1178,451,17,38,1.00,1,1
19,39,886,523,98,52,1.00,1,1
19,41,1292,565,68,56,1.00,1,1
19,45,689,450,22,48,0.46,1,1
20,3,509,550,36,98,1.00,1,1
20,5,-11,597,54,181,1.00,1,1
20,8,469,546,37,103,1.00,1,1
20,9,1657,592,57,138,1.00,1,1
20,10,1749,593,63,142,1.00,1,1
20,11,1425,530,37,107,1.00,1,1
20,14,962,556,94,74,1.00,1,1
20,15,1100,550,133,133,1.00,1,1
20,27,669,523,26,77,1.00,1,1
20,30,1254,446,24,48,1.00,1,1
20,38,1179,451,16,37,1.00,1,1
20,39,870,523,103,53,1.00,1,1
20,41,1293,566,70,58,0.48,1,1
20,45,687,450,21,47,1.00,1,1
21,3,507,551,37,98,1.00,1,1
21,8,465,547,37,102,1.00,1,1
21,9,1665,593,57,140,1.00,1,1
21,10,1758,597,63,142,1.00,1,1
21,11,1427,533,36,104,1.00,1,1
21,14,963,557,94,74,1.00,1,1
21,15,1100,550,134,134,1.00,1,1
21,19,1560,543,27,75,1.00,1,1
21,27,669,522,27,78,1.00,1,1
21,38,1181,451,16,36,1.00,1,1
21,39,855,524,108,53,1.00,1,1
21,41,1293,564,73,61,1.00,1,1
21,45,686,449,21,47,1.00,1,1
21,48,993,495,27,23,1.00,1,1
22,3,504,553,37,99,1.00,1,1
22,8,463,548,37,102,1.00,1,1
22,9,1672,596,57,141,1.00,1,1
22,10,1767,598,63,143,1.00,1,1
22,11,1430,535,36,104,1.00,1,1
22,14,963,559,94,74,1.00,1,1
22,15,1102,553,134,134,1.00,1,1
22,19,1563,537,28,79,1.00,1,1
22,27,668,524,27,78,1.00,1,1
22,38,1182,452,16,38,1.00,1,1
22,39,837,523,117,56,1.00,1,1
22,41,1294,563,76,64,1.00,1,1
22,45,683,450,21,48,1.00,1,1
22,48,994,495,27,23,1.00,1,1
23,3,502,552,39,102,1.00,1,1
23,6,55,614,55,194,1.00,1,1
23,8,462,547,38,104,1.00,1,1
23,9,1679,599,58,143,1.00,1,1
23,10,1777,598,65,148,1.00,1,1
23,11,1433,536,36,104,1.00,1,1
23,14,963,561,93,73,1.00,1,1
23,15,1104,553,135,135,1.00,1,1
23,27,667,523,27,79,1.00,1,1
23,30,1260,445,27,53,1.00,1,1
23,38,1183,453,17,39,1.00,1,1
23,39,820,523,119,56,1.00,1,1
23,41,1295,562,80,68,1.00,1,1
23,45,681,450,22,49,0.42,1,1
23,48,994,496,27,23,0.38,1,1
24,3,499,554,39,104,1.00,1,1
24,7,1521,523,27,74,1.00,1,1
24,8,460,549,39,107,1.00,1,1
24,9,1686,600,58,144,1.00,1,1
24,10,1786,596,66,151,1.00,1,1
24,11,1435,533,37,106,1.00,1,1
24,14,963,561,95,74,1.00,1,1
24,15,1105,554,136,137,1.00,1,1
24,27,665,527,27,78,1.00,1,1
24,30,1260,445,26,51,1.00,1,1
24,38,1184,453,16,38,1.00,1,1
24,39,802,525,123,56,1.00,1,1
24,41,1297,562,78,67,1.00,1,1
24,44,623,530,33,79,1.00,1,1
24,45,681,452,21,47,1.00,1,1
24,48,995,496,28,23,1.00,1,1
25,3,499,558,39,103,1.00,1,1
25,7,1524,521,29,80,0.41,1,1
25,8,458,551,40,107,1.00,1,1
25,9,1694,605,59,147,1.00,1,1
25,10,1797,601,66,150,1.00,1,1
25,11,1438,538,37,107,1.00,1,1
25,14,962,564,95,74,1.00,1,1
25,15,1105,556,138,139,1.00,1,1
25,27,665,530,27,78,1.00,1,1
25,30,1262,450,25,49,1.00,1,1
25,38,1184,457,15,36,1.00,1,1
25,39,785,528,125,56,1.00,1,1
25,41,1300,566,77,66,1.00,1,1
25,45,680,455,22,47,1.00,1,1
25,48,995,498,28,24,1.00,1,1
26,3,497,556,40,105,1.00,1,1
26,7,1528,522,29,81,1.00,1,1
26,8,454,550,41,110,0.72,1,1
26,9,1703,610,59,147,1.00,1,1
26,10,1806,605,67,152,1.00,1,1
26,11,1441,540,38,108,1.00,1,1
26,14,963,568,93,72,1.00,1,1
26,15,1105,558,138,140,1.00,1,1
26,27,665,533,27,78,1.00,1,1
26,30,1263,452,25,50,1.00,1,1
26,38,1186,458,15,36,1.00,1,1
26,39,770,533,123,53,1.00,1,1
26,41,1302,568,79,68,1.00,1,1
26,44,621,533,33,82,1.00,1,1
26,45,678,455,22,48,1.00,1,1
26,48,996,499,28,24,1.00,1,1
27,3,495,559,41,105,1.00,1,1
27,7,1530,527,29,79,1.00,1,1
27,8,453,554,40,109,1.00,1,1
27,9,1710,614,60,149,1.00,1,1
27,10,1815,607,69,155,1.00,1,1
27,11,1444,542,38,108,1.00,1,1
27,14,963,571,93,72,1.00,1,1
27,15,1107,563,138,139,1.00,1,1
