3,1,266.03885755171683,89.23858768856245,49.016117684129654,178.35030737114528,0.325927734375,-1,-1,-1
3,2,996.6684617311103,0.0,41.84688478737394,72.0,0.4072265625,-1,-1,-1
3,4,490.24388001728823,37.00000000000001,49.49564387367059,107.01659609175286,0.400634765625,-1,-1,-1
3,5,763.066945952914,0.0,27.067208822467364,40.3573277403597,0.462890625,-1,-1,-1
3,6,336.0769361298973,79.23684135614448,45.356048318644866,196.55911070625407,0.501953125,-1,-1,-1
3,7,1211.7822017269916,0.0,67.9619138337282,80.0,0.5361328125,-1,-1,-1
3,8,652.4667414866693,755.2328510657636,75.29810850964168,148.83468151266015,0.5234375,-1,-1,-1
3,9,1421.5025589363008,194.18602032489673,37.46444799607002,146.42080325923246,0.591796875,-1,-1,-1
3,10,459.74129244159207,76.4143165316278,56.450828531375635,171.0332932927201,0.56494140625,-1,-1,-1
3,11,876.6715704431828,121.59788340730358,49.72337416630353,175.750472292925,0.681640625,-1,-1,-1
3,12,704.7018221738934,0.0,53.61261449076312,152.98374116144998,0.6162109375,-1,-1,-1
3,13,915.1272845000923,126.7975728876044,46.903189621455226,158.85850784274913,0.71630859375,-1,-1,-1
3,14,361.9680738440056,99.76138190367637,50.063852311988796,172.23861809632365,0.6748046875,-1,-1,-1
3,15,414.77541389469945,86.199314488413,49.297906750644756,164.95195097154328,0.6953125,-1,-1,-1
3,16,1439.9754322924873,244.22915884718407,67.87868668571514,167.08522436465523,0.775390625,-1,-1,-1
3,17,1200.6047585526503,34.435598945160464,72.82288281623983,109.33040162148886,0.68505859375,-1,-1,-1
3,18,1104.9660095110996,976.0,71.96191476470017,100.0,0.75830078125,-1,-1,-1
3,19,1561.8289800256694,248.42449258447436,56.64486667302026,177.33866605938113,0.6162109375,-1,-1,-1
3,20,1344.5547985206317,0.0,48.42505620356587,23.249979661868526,0.66015625,-1,-1,-1
3,21,222.12060473829104,123.99999999999999,43.961227536119964,163.76502846739942,0.70166015625,-1,-1,-1
3,22,1484.0913785956532,66.76105172674153,50.22896906415417,145.23894827325847,0.67138671875,-1,-1,-1
3,23,285.7630097688183,120.22044464687296,57.237139106218876,167.77955535312702,0.68359375,-1,-1,-1
3,24,264.0985177223351,360.20643915608014,54.628721179650256,222.03317772151286,0.70654296875,-1,-1,-1
3,25,499.9380397007684,127.23331121220937,50.911794615078065,172.75053647309917,0.755859375,-1,-1,-1
3,26,683.8109588789227,200.0,81.9043995298656,113.0,0.7822265625,-1,-1,-1
3,27,676.9042697531562,277.9310623695952,60.191460493687714,130.086172038006,0.75830078125,-1,-1,-1
3,28,225.31703643704444,396.0,59.77928228284813,198.92635843206426,0.7255859375,-1,-1,-1
3,29,544.6404575296343,139.59756268948706,55.121522251244414,183.40243731051294,0.65771484375,-1,-1,-1
3,30,-0.7460077604043782,873.1888743720151,42.47551193490453,200.5727404982572,0.857421875,-1,-1,-1
3,31,1793.652904834578,202.03256144209064,55.81864933240604,181.98371927895465,0.83935546875,-1,-1,-1
3,32,1358.5533885203563,569.0486477198773,98.89322295928764,232.18558204249473,0.85546875,-1,-1,-1
3,33,1036.1057559580872,130.0,77.61683503363929,180.0,0.80517578125,-1,-1,-1
3,34,795.801128464429,143.21879496198363,57.92760513630128,172.76493103257957,0.8603515625,-1,-1,-1
3,35,1633.4853615801446,257.9834837546474,61.440347835153034,181.12830927305697,0.86474609375,-1,-1,-1
3,36,1093.0455125422543,204.9834844251009,56.37530076709163,178.2385583040983,0.869140625,-1,-1,-1
3,37,1732.1310966376498,454.2191051782124,71.67261840721562,211.9837029206288,0.896484375,-1,-1,-1
3,38,103.70744653127608,544.0162267795085,77.36694690183228,247.9675464409828,0.908203125,-1,-1,-1
3,39,371.83253034427105,406.2192510691815,82.16461203457311,239.5451899308713,0.9072265625,-1,-1,-1
4,1,265.24964186005536,89.02445579185037,49.332476988900794,179.12031145794253,0.306640625,-1,-1,-1
